id,ts,rid,av,sv,ch,md,dr,os,cap,mkt,wid,c,st,ctx,ov,sd,ep,eb,ea,es,tp,sh,srq,sfl,b5,cs,fee,status,xp,pnl,er,xt,tx,xb,xa,xs,ms,me,eds,ods,drt,maxb,minb,ttmax,ttmin,tfp,sc,hc,fp,ff,why,v30,v60,du,dd,te
1541,2026-04-15T13:08:32.367419,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776258300,xrp-updown-5m-1776258300,xrp,lead_lag,lead_lag,0,up,0.55,0.53,0.55,0.020000000000000018,0.66,18.0,18.0,18.0,0,9.9,0.0339768,closed_win,0.65,1.1843999999999995,profit_target,2026-04-15T13:08:37.162749,83.009156,0.65,0.66,0.010000000000000009,2026-04-15T13:05:00+00:00,2026-04-15T13:10:00+00:00,92.4,11.1561,8.282464302041037,0.65,0.53,4.792403,1.259725,4.792403,1,0,"market_active,books_available,liquidity_depth,risk_limits","time_remaining,coin_velocity,lag_window,feed_count",Only -0s remaining,-0.014645577035733595,0.0,19.7723,644.5593,-0.193095
1540,2026-04-15T13:06:32.828461,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776258300,xrp-updown-5m-1776258300,xrp,lead_lag,lead_lag,0,down,0.52,0.51,0.52,0.010000000000000009,0.66,19.0,19.0,19.0,0,9.88,0.034128,closed_win,0.57,0.2732503999999988,profit_target,2026-04-15T13:07:31.780890,148.390526,0.57,0.59,0.020000000000000018,2026-04-15T13:05:00+00:00,2026-04-15T13:10:00+00:00,105.0483,109.7108,0.9575019050084403,0.57,0.42,58.949535,42.45077,58.949535,0,0,"market_active,books_available,liquidity_depth,risk_limits","time_remaining,coin_velocity,lag_window,feed_count",Only -0s remaining,-0.014645577035733595,0.0,19.7723,644.5593,-0.193095
1539,2026-04-15T13:00:31.335144,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776258000,xrp-updown-5m-1776258000,xrp,lead_lag,lead_lag,0,up,0.56,0.55,0.56,0.010000000000000009,0.66,17.0,17.0,17.0,0,9.520000000000001,0.0338976,closed_loss,0.4,-3.0137600000000004,loss_cut,2026-04-15T13:01:24.588596,215.583556,0.4,0.41,0.009999999999999953,2026-04-15T13:00:00+00:00,2026-04-15T13:05:00+00:00,33.91,19.0946,1.7758947555853486,0.58,0.4,18.942084,53.249817,,0,0,"market_active,books_available,risk_limits","time_remaining,coin_velocity,lag_window,liquidity_depth,feed_count",Only 0s remaining,0.05129708339439564,0.07329766180458036,7.49,61.1133,0.109117
1538,2026-04-15T12:50:59.334847,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776257400,xrp-updown-5m-1776257400,xrp,lead_lag,lead_lag,0,up,0.56,0.55,0.56,0.010000000000000009,0.66,17.0,17.0,17.0,0,9.520000000000001,0.0338976,closed_win,0.6,0.08464639999999876,profit_target,2026-04-15T12:51:05.286671,234.890411,0.6,0.61,0.010000000000000009,2026-04-15T12:50:00+00:00,2026-04-15T12:55:00+00:00,50.88999999999999,82.684,0.6154757873349136,0.6,0.55,5.948993,1.249858,5.948993,0,0,"market_active,books_available,liquidity_depth,risk_limits","time_remaining,coin_velocity,lag_window,feed_count",Only 1s remaining,-0.014612405932635198,0.021926618915360834,0.0,53.82430000000001,0.632635
1537,2026-04-15T12:46:59.389320,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776257100,xrp-updown-5m-1776257100,xrp,lead_lag,lead_lag,0,down,0.64,0.63,0.64,0.010000000000000009,0.66,15.0,15.0,15.0,0,9.6,0.0327456,closed_win,0.68,0.11616000000000064,profit_target,2026-04-15T12:47:19.570537,160.604892,0.68,0.69,0.009999999999999898,2026-04-15T12:45:00+00:00,2026-04-15T12:50:00+00:00,138.90359999999998,28.95,4.798051813471502,0.68,0.61,20.178443,8.3385,20.178443,1,0,"market_active,books_available,liquidity_depth,feed_count,risk_limits","time_remaining,coin_velocity,lag_window",Only -0s remaining,-0.007318501170959381,-0.029267578839537275,0.0,35.2659,-0.098444
1536,2026-04-15T12:41:28.394268,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776256800,xrp-updown-5m-1776256800,xrp,lead_lag,lead_lag,0,down,0.54,0.53,0.54,0.010000000000000009,0.66,18.0,18.0,18.0,0,9.72,0.0340416,closed_win,0.58,0.08236799999999869,profit_target,2026-04-15T12:41:41.437924,198.735281,0.58,0.59,0.010000000000000009,2026-04-15T12:40:00+00:00,2026-04-15T12:45:00+00:00,96.3,114.21879999999999,0.8431186459672139,0.58,0.52,13.040134,1.262853,13.040134,0,0,"market_active,books_available,feed_count,risk_limits","time_remaining,coin_velocity,lag_window,liquidity_depth",Only 0s remaining,0.0292975902731968,0.03662467037796256,0.0,63.1524,0.154058
1535,2026-04-15T12:31:56.532448,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776256200,xrp-updown-5m-1776256200,xrp,lead_lag,lead_lag,0,down,0.61,0.6,0.61,0.010000000000000009,0.66,16.0,16.0,16.0,0,9.76,0.0332856,closed_win,0.65,0.1038592000000006,profit_target,2026-04-15T12:33:05.128457,115.055597,0.65,0.66,0.010000000000000009,2026-04-15T12:30:00+00:00,2026-04-15T12:35:00+00:00,114.74999999999999,62.269999999999996,1.8427814356833145,0.65,0.57,68.586978,36.712931,68.586978,1,0,"market_active,books_available,feed_count,risk_limits","time_remaining,coin_velocity,lag_window,liquidity_depth",Only 0s remaining,-0.01468105409968274,-0.022019964768053946,0.0,10.0013,0.239728
1534,2026-04-15T12:20:16.380091,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776255600,xrp-updown-5m-1776255600,xrp,lead_lag,lead_lag,0,down,0.54,0.53,0.54,0.010000000000000009,0.66,18.0,18.0,18.0,0,9.72,0.0340416,closed_loss,0.39,-3.0083184000000003,loss_cut,2026-04-15T12:20:49.498519,250.676865,0.39,0.4,0.010000000000000009,2026-04-15T12:20:00+00:00,2026-04-15T12:25:00+00:00,45.769999999999996,39.61709999999999,1.1553091972910687,0.53,0.39,1.267369,33.115852,,0,0,"market_active,books_available,liquidity_depth,risk_limits","time_remaining,coin_velocity,lag_window,feed_count",Only 1s remaining,0.0,0.0,10.899999999999999,307.7264,0.80127
1533,2026-04-15T12:16:16.460367,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776255300,xrp-updown-5m-1776255300,xrp,lead_lag,lead_lag,0,down,0.56,0.55,0.56,0.010000000000000009,0.66,17.0,17.0,17.0,0,9.520000000000001,0.0338976,closed_loss,0.41,-2.846085600000001,loss_cut,2026-04-15T12:17:20.155387,160.018133,0.41,0.42,0.010000000000000009,2026-04-15T12:15:00+00:00,2026-04-15T12:20:00+00:00,102.9352,41.85,2.459622461170848,0.59,0.41,22.495069,63.692382,,0,0,"market_active,books_available,liquidity_depth,risk_limits","time_remaining,coin_velocity,lag_window,feed_count",Only -0s remaining,0.00734052704984137,0.014682131845542354,34.6643,0.0,-0.041683
1532,2026-04-15T12:14:45.570853,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,bnb-updown-5m-1776255300,bnb-updown-5m-1776255300,bnb,lead_lag,lead_lag,0,up,0.53,0.51,0.53,0.020000000000000018,0.66,18.0,18.0,18.0,0,9.540000000000001,0.034092,closed_loss,0.28,-4.7612736,loss_cut,2026-04-15T12:15:13.905458,286.266592,0.28,0.39,0.10999999999999999,2026-04-15T12:15:00+00:00,2026-04-15T12:20:00+00:00,63.32,12.451,5.085535298369608,0.51,0.28,1.197094,28.331178,,0,0,"market_active,books_available,liquidity_depth,risk_limits","time_remaining,coin_velocity,lag_window,feed_count",Only -0s remaining,0.02102437209904023,0.03234884999838991,22.1103,0.9138,-0.044777
1531,2026-04-15T12:11:15.199083,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,bnb-updown-5m-1776255300,bnb-updown-5m-1776255300,bnb,lead_lag,lead_lag,0,up,0.52,0.51,0.52,0.010000000000000009,0.66,19.0,19.0,19.0,0,9.88,0.034128,closed_loss,0.28,-4.8357887999999996,loss_cut,2026-04-15T12:15:14.591474,285.587213,0.28,0.39,0.10999999999999999,2026-04-15T12:15:00+00:00,2026-04-15T12:20:00+00:00,41.17,23.881,1.7239646580963948,0.51,0.28,1.248309,239.389327,,0,0,"market_active,books_available,liquidity_depth,risk_limits","time_remaining,coin_velocity,lag_window,feed_count",Only -0s remaining,0.02102437209904023,0.03234884999838991,22.1103,0.9138,-0.044777
1530,2026-04-15T12:01:43.673754,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,doge-updown-5m-1776254400,doge-updown-5m-1776254400,doge,lead_lag,lead_lag,0,down,0.64,0.63,0.64,0.010000000000000009,0.66,15.0,15.0,15.0,0,9.6,0.0327456,closed_win,0.7,0.4243679999999991,profit_target,2026-04-15T12:01:48.566265,191.613256,0.7,0.71,0.010000000000000009,2026-04-15T12:00:00+00:00,2026-04-15T12:05:00+00:00,24.816,5.7,4.353684210526316,0.7,0.59,4.890188,3.709844,4.890188,1,0,"market_active,books_available,risk_limits","time_remaining,coin_velocity,lag_window,liquidity_depth,feed_count",Only 1s remaining,0.0,-0.021397239756063172,64.21430000000001,0.0,0.673294
1529,2026-04-15T11:58:42.947013,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,sol-updown-5m-1776254100,sol-updown-5m-1776254100,sol,lead_lag,lead_lag,0,down,0.52,0.51,0.52,0.010000000000000009,0.66,19.0,19.0,19.0,0,9.88,0.034128,closed_loss,0.43,-2.0452968000000005,loss_cut,2026-04-15T11:58:57.219288,62.953881,0.43,0.44,0.010000000000000009,2026-04-15T11:55:00+00:00,2026-04-15T12:00:00+00:00,17.490000000000002,105.45,0.16586059743954482,0.51,0.43,1.253154,14.269423,,0,0,"market_active,books_available,risk_limits","time_remaining,coin_velocity,lag_window,liquidity_depth,feed_count",Only 0s remaining,0.03589375448672067,0.02392630697451372,0.0,10.8965,0.452852
1528,2026-04-15T11:56:43.494004,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776254100,xrp-updown-5m-1776254100,xrp,lead_lag,lead_lag,0,down,0.54,0.52,0.54,0.020000000000000018,0.66,18.0,18.0,18.0,0,9.72,0.0340416,closed_win,0.58,0.08236799999999869,profit_target,2026-04-15T11:57:15.416612,164.759602,0.58,0.59,0.010000000000000009,2026-04-15T11:55:00+00:00,2026-04-15T12:00:00+00:00,104.55000000000001,90.69999999999999,1.1527012127894158,0.58,0.46,31.919308,3.636747,31.919308,0,0,"market_active,books_available,risk_limits","time_remaining,coin_velocity,lag_window,liquidity_depth,feed_count",Only 0s remaining,0.007334066740006527,0.01466920932961552,0.0,4.0478,0.450058
1527,2026-04-15T11:50:12.341955,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776253800,xrp-updown-5m-1776253800,xrp,lead_lag,lead_lag,0,down,0.52,0.51,0.52,0.010000000000000009,0.66,19.0,19.0,19.0,0,9.88,0.034128,closed_loss,0.38,-2.9823008,loss_cut,2026-04-15T11:50:37.187689,262.999479,0.38,0.39,0.010000000000000009,2026-04-15T11:50:00+00:00,2026-04-15T11:55:00+00:00,70.8594,114.4376,0.6191968374030912,0.45,0.38,1.255905,24.843569,,0,0,"market_active,books_available,liquidity_depth,risk_limits","time_remaining,coin_velocity,lag_window,feed_count",Only 1s remaining,0.0,-0.014668133480013053,0.0,65.9988,0.629323
1526,2026-04-15T11:50:06.209030,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,btc-updown-5m-1776253800,btc-updown-5m-1776253800,btc,lead_lag,lead_lag,0,up,0.51,0.49,0.51,0.020000000000000018,0.66,19.0,19.0,19.0,0,9.69,0.034149599999999995,closed_win,0.62,1.4258359999999997,profit_target,2026-04-15T11:50:07.465803,292.759598,0.62,0.63,0.010000000000000009,2026-04-15T11:50:00+00:00,2026-04-15T11:55:00+00:00,210.2461,102.9426,2.042362442759363,0.62,0.62,1.254183,1.254183,1.254183,0,0,"market_active,books_available,liquidity_depth,feed_count,risk_limits","time_remaining,coin_velocity,lag_window",Only 1s remaining,-0.045087119951145484,0.0,0.0,524.1243,0.638351
1525,2026-04-15T11:47:10.574803,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,btc-updown-5m-1776253500,btc-updown-5m-1776253500,btc,lead_lag,lead_lag,0,down,0.53,0.52,0.53,0.010000000000000009,0.66,18.0,18.0,18.0,0,9.540000000000001,0.034092,closed_win,0.57,0.0795167999999987,profit_target,2026-04-15T11:47:14.127346,166.051341,0.57,0.58,0.010000000000000009,2026-04-15T11:45:00+00:00,2026-04-15T11:50:00+00:00,1666.4394000000002,957.5212,1.740368150595517,0.57,0.52,3.549751,1.191472,3.549751,0,0,"market_active,books_available,feed_count,risk_limits","time_remaining,coin_velocity,lag_window,liquidity_depth",Only -0s remaining,0.09274476435620138,0.0,0.0,613.2620000000001,-0.05823
1524,2026-04-15T11:47:09.551533,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,btc-updown-5m-1776253500,btc-updown-5m-1776253500,btc,lead_lag,lead_lag,0,down,0.54,0.53,0.54,0.010000000000000009,0.66,18.0,18.0,18.0,0,9.72,0.0340416,closed_win,0.58,0.08236799999999869,profit_target,2026-04-15T11:47:14.353581,165.832039,0.58,0.59,0.010000000000000009,2026-04-15T11:45:00+00:00,2026-04-15T11:50:00+00:00,1355.8332,427.5188,3.171400181699612,0.58,0.52,4.799403,1.203205,4.799403,0,0,"market_active,books_available,feed_count,risk_limits","time_remaining,coin_velocity,lag_window,liquidity_depth",Only -0s remaining,0.09274476435620138,0.0,0.0,613.2620000000001,-0.05823
1523,2026-04-15T11:47:07.508891,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,btc-updown-5m-1776253500,btc-updown-5m-1776253500,btc,lead_lag,lead_lag,0,down,0.56,0.54,0.56,0.020000000000000018,0.66,17.0,17.0,17.0,0,9.520000000000001,0.0338976,closed_loss,0.37,-3.5153144000000007,loss_cut,2026-04-15T11:47:34.712991,145.466256,0.37,0.4,0.030000000000000027,2026-04-15T11:45:00+00:00,2026-04-15T11:50:00+00:00,404.22839999999997,886.0908,0.4561929770628473,0.59,0.37,14.239192,27.200968,,0,0,"market_active,books_available,feed_count,risk_limits","time_remaining,coin_velocity,lag_window,liquidity_depth",Only -0s remaining,0.09274476435620138,0.0,0.0,613.2620000000001,-0.05823
1522,2026-04-15T11:30:09.696492,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,btc-updown-5m-1776252600,btc-updown-5m-1776252600,btc,lead_lag,lead_lag,0,down,0.63,0.62,0.63,0.010000000000000009,0.66,15.0,15.0,15.0,0,9.45,0.03294,closed_loss,0.35,-4.4457,loss_cut,2026-04-15T11:30:19.314407,280.979148,0.35,0.37,0.020000000000000018,2026-04-15T11:30:00+00:00,2026-04-15T11:35:00+00:00,827.17,561.9086000000001,1.4720721483885455,0.62,0.35,1.798653,9.615358,,0,0,"market_active,books_available,liquidity_depth,feed_count,risk_limits","time_remaining,coin_velocity,lag_window",Only 0s remaining,-0.043345564132791115,-0.025663275393420025,0.0,249.33239999999998,0.402812
1521,2026-04-15T11:30:03.550973,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,btc-updown-5m-1776252600,btc-updown-5m-1776252600,btc,lead_lag,lead_lag,0,down,0.6,0.59,0.6,0.010000000000000009,0.66,16.0,16.0,16.0,0,9.6,0.0334368,closed_loss,0.35,-4.26208,loss_cut,2026-04-15T11:30:18.798572,281.495466,0.35,0.39,0.040000000000000036,2026-04-15T11:30:00+00:00,2026-04-15T11:35:00+00:00,192.95,241.60269999999997,0.7986251809271999,0.63,0.35,10.091297,15.245068,,0,0,"market_active,books_available,liquidity_depth,feed_count,risk_limits","time_remaining,coin_velocity,lag_window",Only 0s remaining,-0.043345564132791115,-0.025663275393420025,0.0,249.33239999999998,0.402812
1520,2026-04-15T11:05:24.025797,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776251100,xrp-updown-5m-1776251100,xrp,lead_lag,lead_lag,0,up,0.55,0.54,0.55,0.010000000000000009,0.66,18.0,18.0,18.0,0,9.9,0.0339768,closed_loss,0.38,-3.3653376000000006,loss_cut,2026-04-15T11:06:45.525355,194.654585,0.38,0.39,0.010000000000000009,2026-04-15T11:05:00+00:00,2026-04-15T11:10:00+00:00,89.15950000000001,94.9056,0.9394545738080787,0.55,0.38,13.130837,81.49743,,0,0,"market_active,books_available,risk_limits","time_remaining,coin_velocity,lag_window,liquidity_depth,feed_count",Only 0s remaining,0.036840554081929336,0.014732965009206482,0.0,16.084600000000002,0.274381
1519,2026-04-15T10:15:46.396292,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776248100,xrp-updown-5m-1776248100,xrp,lead_lag,lead_lag,0,down,0.59,0.58,0.59,0.010000000000000009,0.66,16.0,16.0,16.0,0,9.44,0.033573599999999995,closed_win,0.64,0.2559104000000008,profit_target,2026-04-15T10:15:51.179378,248.993351,0.64,0.65,0.010000000000000009,2026-04-15T10:15:00+00:00,2026-04-15T10:20:00+00:00,12.049999999999999,71.47999999999999,0.16857862339115837,0.64,0.58,4.780899,1.254721,4.780899,1,0,"market_active,books_available,risk_limits","time_remaining,coin_velocity,lag_window,liquidity_depth,feed_count",Only 0s remaining,0.0,0.0,76.4763,0.0,0.387298
1518,2026-04-15T10:12:15.950389,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776247800,xrp-updown-5m-1776247800,xrp,lead_lag,lead_lag,0,down,0.58,0.57,0.58,0.010000000000000009,0.66,17.0,17.0,17.0,0,9.86,0.033696,closed_win,0.63,0.26651920000000084,profit_target,2026-04-15T10:12:43.177359,136.99834,0.63,0.64,0.010000000000000009,2026-04-15T10:10:00+00:00,2026-04-15T10:15:00+00:00,46.846,89.4981,0.523430106337453,0.63,0.48,27.224577,18.948671,27.224577,0,0,"market_active,books_available,risk_limits","time_remaining,coin_velocity,lag_window,liquidity_depth,feed_count",Only 1s remaining,0.0,-0.00738388835560725,4.7341,0.0,0.588656
1517,2026-04-15T09:58:13.875612,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776246900,xrp-updown-5m-1776246900,xrp,lead_lag,lead_lag,0,down,0.62,0.61,0.62,0.010000000000000009,0.66,16.0,16.0,16.0,0,9.92,0.03312,closed_loss,0.47,-2.6869632,loss_cut,2026-04-15T09:58:30.493199,89.691866,0.47,0.5,0.030000000000000027,2026-04-15T09:55:00+00:00,2026-04-15T10:00:00+00:00,81.4452,105.9392,0.7687919108318734,0.63,0.47,15.427462,16.614721,,0,0,"market_active,books_available,liquidity_depth,risk_limits","time_remaining,coin_velocity,lag_window,feed_count",Only -0s remaining,0.00739371534195852,0.00739371534195852,13.35,3.7272000000000003,-0.126487
1516,2026-04-15T09:56:44.047205,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776246900,xrp-updown-5m-1776246900,xrp,lead_lag,lead_lag,0,down,0.62,0.61,0.62,0.010000000000000009,0.66,16.0,16.0,16.0,0,9.92,0.03312,closed_win,0.66,0.11008000000000057,profit_target,2026-04-15T09:57:46.401656,133.769372,0.66,0.67,0.010000000000000009,2026-04-15T09:55:00+00:00,2026-04-15T10:00:00+00:00,160.0456,84.5441,1.8930428025137178,0.66,0.61,62.351083,1.247416,62.351083,1,0,"market_active,books_available,liquidity_depth,risk_limits","time_remaining,coin_velocity,lag_window,feed_count",Only -0s remaining,0.00739371534195852,0.00739371534195852,13.35,3.7272000000000003,-0.126487
1515,2026-04-15T09:52:13.416134,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776246600,xrp-updown-5m-1776246600,xrp,lead_lag,lead_lag,0,up,0.62,0.61,0.62,0.010000000000000009,0.66,16.0,16.0,16.0,0,9.92,0.03312,closed_loss,0.44,-3.1638528,loss_cut,2026-04-15T09:53:06.679161,113.498438,0.44,0.45,0.010000000000000009,2026-04-15T09:50:00+00:00,2026-04-15T09:55:00+00:00,99.48759999999999,45.5861,2.1824108664702613,0.6,0.44,14.292904,53.260538,,0,0,"market_active,books_available,risk_limits","time_remaining,coin_velocity,lag_window,liquidity_depth,feed_count",Only 0s remaining,0.022187708009760148,0.014790711433218308,0.0,6.309199999999999,0.123945
1514,2026-04-15T09:46:42.527175,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776246300,xrp-updown-5m-1776246300,xrp,lead_lag,lead_lag,0,down,0.56,0.55,0.56,0.010000000000000009,0.66,17.0,17.0,17.0,0,9.520000000000001,0.0338976,closed_win,0.61,0.25721679999999886,profit_target,2026-04-15T09:47:04.995701,175.187564,0.61,0.62,0.010000000000000009,2026-04-15T09:45:00+00:00,2026-04-15T09:50:00+00:00,96.79999999999998,75.68,1.27906976744186,0.61,0.54,22.465434,17.74259,22.465434,0,0,"market_active,books_available,liquidity_depth,risk_limits","time_remaining,coin_velocity,lag_window,feed_count",Only 0s remaining,0.022190990457871658,0.022190990457871658,41.2584,0.0,0.386083
1513,2026-04-15T09:36:10.550579,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776245700,xrp-updown-5m-1776245700,xrp,lead_lag,lead_lag,0,up,0.63,0.62,0.63,0.010000000000000009,0.66,15.0,15.0,15.0,0,9.45,0.03294,open,,,,,,,,,2026-04-15T09:35:00+00:00,2026-04-15T09:40:00+00:00,77.35000000000001,91.49600000000001,0.8453921482906357,0.74,0.58,76.589541,57.788774,,1,1,"market_active,books_available,risk_limits","time_remaining,coin_velocity,lag_window,liquidity_depth,feed_count",Only 1s remaining,-0.02957704821058532,-0.02957704821058532,99.0792,2.14,0.725885
1512,2026-04-15T09:10:07.021154,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776244200,xrp-updown-5m-1776244200,xrp,lead_lag,lead_lag,0,up,0.58,0.56,0.58,0.019999999999999907,0.66,17.0,17.0,17.0,0,9.86,0.033696,closed_win,0.64,0.439824000000001,profit_target,2026-04-15T09:10:28.345350,271.830115,0.64,0.65,0.010000000000000009,2026-04-15T09:10:00+00:00,2026-04-15T09:15:00+00:00,30.49,9.0,3.3877777777777776,0.64,0.55,21.3219,1.278355,21.3219,1,0,"market_active,books_available,risk_limits","time_remaining,coin_velocity,lag_window,liquidity_depth,feed_count",Only 1s remaining,-0.0443229666838985,-0.059088558977777816,31.331999999999997,0.0,0.791592
1511,2026-04-15T09:08:07.502064,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776243900,xrp-updown-5m-1776243900,xrp,lead_lag,lead_lag,0,down,0.5,0.49,0.5,0.010000000000000009,0.66,20.0,20.0,20.0,0,10.0,0.0341568,closed_win,0.54,0.08230400000000075,profit_target,2026-04-15T09:08:14.660927,105.523896,0.54,0.56,0.020000000000000018,2026-04-15T09:05:00+00:00,2026-04-15T09:10:00+00:00,42.576,15.900000000000002,2.6777358490566034,0.54,0.48,7.156038,1.251478,7.156038,0,0,"market_active,books_available,risk_limits","time_remaining,coin_velocity,lag_window,liquidity_depth,feed_count",Only 0s remaining,0.0073860698722201775,0.0,5.0083,0.0,0.143665
1510,2026-04-15T09:06:06.004259,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776243900,xrp-updown-5m-1776243900,xrp,lead_lag,lead_lag,0,down,0.51,0.5,0.51,0.010000000000000009,0.66,19.0,19.0,19.0,0,9.69,0.034149599999999995,closed_loss,0.37,-2.9788808,loss_cut,2026-04-15T09:06:44.983010,195.190356,0.37,0.38,0.010000000000000009,2026-04-15T09:05:00+00:00,2026-04-15T09:10:00+00:00,41.650000000000006,16.8453,2.4724997477041075,0.51,0.37,2.452781,38.973626,,0,0,"market_active,books_available,risk_limits","time_remaining,coin_velocity,lag_window,liquidity_depth,feed_count",Only 0s remaining,0.0073860698722201775,0.0,5.0083,0.0,0.143665
1509,2026-04-15T08:57:35.608122,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776243300,xrp-updown-5m-1776243300,xrp,lead_lag,lead_lag,0,down,0.6,0.59,0.6,0.010000000000000009,0.66,16.0,16.0,16.0,0,9.6,0.0334368,closed_win,0.68,0.7528448000000012,profit_target,2026-04-15T08:57:39.230449,140.943404,0.68,0.69,0.009999999999999898,2026-04-15T08:55:00+00:00,2026-04-15T09:00:00+00:00,53.093999999999994,8.45,6.283313609467456,0.68,0.57,3.617354,1.264164,3.617354,1,0,"market_active,books_available,risk_limits","time_remaining,coin_velocity,lag_window,liquidity_depth,feed_count",Only 0s remaining,0.0,-0.007375719132614619,38.9977,0.0,0.459359
1508,2026-04-15T08:31:00.374955,20260415T061607Z-2da0d7ef82d0,3.4.11,unknown,2da0d7ef82d0,lead,1,10.0,50000.0,xrp-updown-5m-1776241800,xrp-updown-5m-1776241800,xrp,lead_lag,lead_lag,0,up,0.53,0.52,0.53,0.010000000000000009,0.66,18.0,18.0,18.0,0,9.540000000000001,0.034092,closed_loss,0.4,-2.65104,loss_cut,2026-04-15T08:31:18.116508,222.065409,0.4,0.42,0.019999999999999962,2026-04-15T08:30:00+00:00,2026-04-15T08:35:00+00:00,29.330000000000002,44.15,0.6643261608154021,0.54,0.4,3.620422,17.738646,,0,0,"market_active,books_available,liquidity_depth,risk_limits","time_remaining,coin_velocity,lag_window,feed_count",Only 1s remaining,-0.05158817893727784,0.0516414607156138,0.0,57.450100000000006,0.750832
