id,d,t,c,st,sd,rid,av,sv,ch,md,dr,os,cap,wid,ctx,ov,ep,tp,eb,ea,es,sh,srq,sfl,b5,cs,fee,te,ts,v30,v60,du,dd,eds,ods,drt,ma,sg,sgv,sge,sgd,sgs,sgt,sgb,td,hsd,fp,ff,why,er,xp,xb,xa,xs,tx,hd,pnl,pp,maxb,minb,ttmax,ttmin,tfp,sc,hc,mfe,mae,pnp,tnp,sx,status
2003,2026-04-16,16:41:26,doge,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776357600,lead_lag,0,0.66,0.68,0.64,0.66,0.020000000000000018,15.0,15.0,15.0,0,9.9,0.03182399999999999,-0.18457752255947457,2026-04-16T16:40:00+00:00,0.066,,,-0.1,10.05,24.025,0.41831425598335076,counter,55.89,35.0,0.0,12.56,5.0,3.33,0.0,0.020000000000000018,24.025,10.05,213.418835,profit_target,0.72,0.72,0.73,0.010000000000000009,0.43991999999999915,,0,0.0,2026-04-16T16:41:27.862565,212.380365,0.72,0.72,1.27245,1,1,Lead-lag DOWN @0.660 vel=-0.103%,0.05999999999999994,0.0,0.43991999999999915,1,1,
2002,2026-04-16,16:40:58,doge,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776357600,lead_lag,0,0.5,0.56,0.48,0.5,0.020000000000000018,20.0,20.0,20.0,0,10.0,0.035740799999999996,-0.041029849215302464,2026-04-16T16:40:00+00:00,0.05,,,-0.14,7.65,11.8984,0.6429435890539904,counter,74.01,35.0,20.0,9.56,5.0,0.82,3.63,0.06000000000000005,11.8984,7.65,241.032841,profit_target,0.56,0.56,0.57,0.009999999999999898,0.48518400000000106,,0,0.0,2026-04-16T16:41:01.365509,238.813309,0.56,0.5,2.38995,1,1,Lead-lag DOWN @0.500 vel=-0.143%,0.06000000000000005,0.0,0.48518400000000106,1,0,
2001,2026-04-16,16:40:57,doge,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776357600,lead_lag,0,0.52,0.5800000000000001,0.51,0.52,0.010000000000000009,19.0,19.0,19.0,0,9.88,0.0355104,-0.030775543701274364,2026-04-16T16:40:00+00:00,0.052,,,-0.09,6.0600000000000005,12.1,0.5008264462809918,counter,68.32,35.0,17.5,7.58,7.5,0.72,0.02,0.06000000000000005,12.1,6.0600000000000005,242.05829,profit_target,0.6,0.6,0.61,0.010000000000000009,0.8502271999999993,,0,0.0,2026-04-16T16:41:09.842789,230.332723,0.6,0.5,11.891599,1,1,Lead-lag DOWN @0.520 vel=-0.092%,0.07999999999999996,0.020000000000000018,0.8502271999999993,1,0,
2000,2026-04-16,16:40:56,doge,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776357600,lead_lag,0,0.56,0.6200000000000001,0.54,0.56,0.020000000000000018,17.0,17.0,17.0,0,9.520000000000001,0.034704,-0.010261672652638403,2026-04-16T16:40:00+00:00,0.056,,,-0.08,8.55,7.050000000000001,1.2127659574468086,counter,71.03,35.0,12.5,10.69,5.0,0.63,7.22,0.06000000000000005,7.050000000000001,8.55,243.081379,loss_cut,0.48,0.48,0.5,0.020000000000000018,-1.967104000000001,,0,0.0,2026-04-16T16:40:58.144845,242.038595,0.48,0.48,1.217775,1,,Lead-lag DOWN @0.560 vel=-0.082%,0.0,0.08000000000000007,-1.967104000000001,1,0,
1999,2026-04-16,16:40:55,sol,lead_lag,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,sol-updown-5m-1776357600,single_leg+lead_lag,1,0.51,0.5700000000000001,0.5,0.51,0.010000000000000009,19.0,19.0,19.0,0,9.69,0.03563999999999999,0.05779678649866739,2026-04-16T16:40:00+00:00,0.051,,,0.08,7.8,7.65,1.0196078431372548,aligned,81.26,35.0,18.75,9.75,7.5,0.54,9.72,0.06000000000000005,7.8,7.65,244.111958,loss_cut,0.44,0.44,0.46,0.020000000000000018,-2.0089384000000003,,0,0.0,2026-04-16T16:40:57.163005,243.070955,0.44,0.44,1.255268,1,,Lead-lag UP @0.510 vel=0.081%,0.0,0.07,-2.0089384000000003,1,0,
1998,2026-04-16,16:40:55,sol,single_leg,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,sol-updown-5m-1776357600,single_leg+lead_lag,1,0.51,0.64,0.5,0.51,0.010000000000000009,19.0,19.0,19.0,0,9.69,0.03458159999999999,0.05779678649866739,2026-04-16T16:40:00+00:00,0.0918,,,0.08,7.8,7.65,1.0196078431372548,aligned,81.2,35.0,18.67,9.75,7.5,0.56,9.72,0.13,7.8,7.65,244.113667,loss_cut,0.36,0.36,0.38,0.020000000000000018,-3.5070504000000002,,0,0.0,2026-04-16T16:41:01.896715,238.28333,0.46,0.36,2.443217,1,,Single-leg UP @0.510,0.0,0.15000000000000002,-1.6316744,1,0,
1997,2026-04-16,16:36:27,doge,lead_lag,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776357300,single_leg+lead_lag,1,0.5,0.56,0.49,0.5,0.010000000000000009,20.0,20.0,20.0,0,10.0,0.035740799999999996,0.16471072678607523,2026-04-16T16:35:00+00:00,0.05,,,0.26,7.65,15.55,0.4919614147909968,aligned,75.51,35.0,20.0,9.56,7.5,3.45,0.0,0.06000000000000005,7.65,15.55,212.074353,profit_target,0.57,0.57,0.58,0.010000000000000009,0.687055999999999,,0,0.0,2026-04-16T16:36:39.800554,200.376324,0.57,0.46,11.861948,1,1,Lead-lag UP @0.500 vel=0.258%,0.06999999999999995,0.03999999999999998,0.687055999999999,1,0,
1996,2026-04-16,16:36:27,doge,single_leg,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776357300,single_leg+lead_lag,1,0.5,0.64,0.49,0.5,0.010000000000000009,20.0,20.0,20.0,0,10.0,0.034588799999999996,0.16471072678607523,2026-04-16T16:35:00+00:00,0.09,,,0.26,7.65,15.55,0.4919614147909968,aligned,75.67,35.0,20.0,9.56,7.5,3.61,0.0,0.14,7.65,15.55,212.075943,loss_cut,0.36,0.36,0.37,0.010000000000000009,-3.4917759999999998,,0,0.0,2026-04-16T16:37:10.564837,169.624775,0.6,0.36,13.072438,1,1,Single-leg UP @0.500,0.09999999999999998,0.14,1.2943999999999996,1,0,
1995,2026-04-16,16:36:27,eth,lead_lag,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,eth-updown-5m-1776357300,lead_lag,0,0.62,0.6799999999999999,0.61,0.62,0.010000000000000009,16.0,16.0,16.0,0,9.92,0.032630400000000004,0.2099454659108008,2026-04-16T16:35:00+00:00,0.062,,,0.18,373.6391,46.693299999999994,8.001985295534906,aligned,65.95,35.0,5.0,15.0,7.5,3.45,0.0,0.05999999999999994,373.6391,46.693299999999994,212.087766,loss_cut,0.55,0.55,0.56,0.010000000000000009,-1.6765311999999992,,0,0.0,2026-04-16T16:36:45.726385,194.462903,0.67,0.55,14.212445,1,1,Lead-lag UP @0.620 vel=0.179%,0.050000000000000044,0.06999999999999995,0.2738816000000008,1,1,
1994,2026-04-16,16:36:26,doge,lead_lag,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776357300,single_leg+lead_lag,1,0.5,0.56,0.49,0.5,0.010000000000000009,20.0,20.0,20.0,0,10.0,0.035740799999999996,0.17504118616145337,2026-04-16T16:35:00+00:00,0.05,,,0.26,7.65,13.0,0.5884615384615385,aligned,77.77,35.0,20.0,9.56,7.5,3.35,2.35,0.06000000000000005,7.65,13.0,213.100153,profit_target,0.57,0.57,0.58,0.010000000000000009,0.687055999999999,,0,0.0,2026-04-16T16:36:39.999159,200.180346,0.57,0.46,13.086006,1,1,Lead-lag UP @0.500 vel=0.258%,0.06999999999999995,0.03999999999999998,0.687055999999999,1,0,
1993,2026-04-16,16:36:26,doge,single_leg,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776357300,single_leg+lead_lag,1,0.5,0.64,0.49,0.5,0.010000000000000009,20.0,20.0,20.0,0,10.0,0.034588799999999996,0.17504118616145337,2026-04-16T16:35:00+00:00,0.09,,,0.26,7.65,13.0,0.5884615384615385,aligned,77.93,35.0,20.0,9.56,7.5,3.51,2.35,0.14,7.65,13.0,213.101886,loss_cut,0.35,0.35,0.37,0.020000000000000018,-3.6876,,0,0.0,2026-04-16T16:37:10.749520,169.431698,0.6,0.35,15.461662,1,1,Single-leg UP @0.500,0.09999999999999998,0.15000000000000002,1.2943999999999996,1,0,
1992,2026-04-16,16:36:26,eth,lead_lag,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,eth-updown-5m-1776357300,lead_lag,0,0.62,0.6799999999999999,0.61,0.62,0.010000000000000009,16.0,16.0,16.0,0,9.92,0.032630400000000004,0.23414356493278984,2026-04-16T16:35:00+00:00,0.062,,,0.19,374.64349999999996,27.065,13.842360982819137,aligned,65.85,35.0,5.0,15.0,7.5,3.35,0.0,0.05999999999999994,374.64349999999996,27.065,213.114448,loss_cut,0.55,0.55,0.56,0.010000000000000009,-1.6765311999999992,,0,0.0,2026-04-16T16:36:45.907901,194.271874,0.67,0.55,15.442485,1,1,Lead-lag UP @0.620 vel=0.187%,0.050000000000000044,0.06999999999999995,0.2738816000000008,1,1,
1991,2026-04-16,16:36:25,doge,lead_lag,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776357300,single_leg+lead_lag,1,0.5,0.56,0.49,0.5,0.010000000000000009,20.0,20.0,20.0,0,10.0,0.035740799999999996,0.17504118616145337,2026-04-16T16:35:00+00:00,0.05,,,0.28,7.65,15.25,0.5016393442622951,aligned,75.37,35.0,20.0,9.56,7.5,3.26,0.05,0.06000000000000005,7.65,15.25,214.12643,profit_target,0.57,0.57,0.58,0.010000000000000009,0.687055999999999,,0,0.0,2026-04-16T16:36:40.176884,199.999077,0.57,0.45,14.287776,1,1,Lead-lag UP @0.500 vel=0.278%,0.06999999999999995,0.04999999999999999,0.687055999999999,1,0,
1990,2026-04-16,16:36:25,doge,single_leg,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776357300,single_leg+lead_lag,1,0.5,0.64,0.49,0.5,0.010000000000000009,20.0,20.0,20.0,0,10.0,0.034588799999999996,0.17504118616145337,2026-04-16T16:35:00+00:00,0.09,,,0.28,7.65,15.25,0.5016393442622951,aligned,75.53,35.0,20.0,9.56,7.5,3.42,0.05,0.14,7.65,15.25,214.128221,loss_cut,0.36,0.36,0.37,0.010000000000000009,-3.4917759999999998,,0,0.0,2026-04-16T16:37:10.993357,169.186202,0.6,0.36,15.527464,1,1,Single-leg UP @0.500,0.09999999999999998,0.14,1.2943999999999996,1,0,
1989,2026-04-16,16:36:25,eth,lead_lag,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,eth-updown-5m-1776357300,lead_lag,0,0.63,0.68,0.62,0.63,0.010000000000000009,15.0,15.0,15.0,0,9.45,0.03245039999999999,0.21858536038561407,2026-04-16T16:35:00+00:00,0.063,,,0.2,361.7585,30.395,11.90190820858694,aligned,64.51,35.0,3.75,15.0,7.5,3.26,0.0,0.050000000000000044,361.7585,30.395,214.140048,loss_cut,0.55,0.55,0.56,0.010000000000000009,-1.7190479999999995,,0,0.0,2026-04-16T16:36:45.998273,194.184859,0.67,0.55,16.562542,1,1,Lead-lag UP @0.630 vel=0.203%,0.040000000000000036,0.07999999999999996,0.10946400000000059,1,1,
1988,2026-04-16,16:36:24,doge,lead_lag,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776357300,single_leg+lead_lag,1,0.51,0.5700000000000001,0.5,0.51,0.010000000000000009,19.0,19.0,19.0,0,9.69,0.03563999999999999,0.19565441252187799,2026-04-16T16:35:00+00:00,0.051,,,0.3,7.8,13.0,0.6,aligned,76.8,35.0,18.75,9.75,7.5,3.17,2.63,0.06000000000000005,7.8,13.0,215.154269,loss_cut,0.45,0.45,0.47,0.019999999999999962,-1.8204432000000002,,0,0.0,2026-04-16T16:36:29.722588,210.458441,0.49,0.45,1.269184,1,,Lead-lag UP @0.510 vel=0.299%,0.0,0.06,-1.0637264000000002,1,0,
1987,2026-04-16,16:36:24,doge,single_leg,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776357300,single_leg+lead_lag,1,0.51,0.64,0.5,0.51,0.010000000000000009,19.0,19.0,19.0,0,9.69,0.03458159999999999,0.19565441252187799,2026-04-16T16:35:00+00:00,0.0918,,,0.3,7.8,13.0,0.6,aligned,76.87,35.0,18.67,9.75,7.5,3.32,2.63,0.13,7.8,13.0,215.156384,loss_cut,0.38,0.38,0.39,0.010000000000000009,-3.1341639999999997,,0,0.0,2026-04-16T16:37:09.806730,170.367398,0.6,0.38,16.607592,1,1,Single-leg UP @0.510,0.08999999999999997,0.13,1.0398167999999992,1,0,
1986,2026-04-16,16:36:19,btc,lead_lag,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776357300,lead_lag,0,0.65,0.68,0.64,0.65,0.010000000000000009,15.0,15.0,15.0,0,9.75,0.0320472,0.0,2026-04-16T16:35:00+00:00,0.065,,,0.12,317.2332,436.45989999999995,0.7268324077423838,aligned,66.85,35.0,1.25,15.0,7.5,2.7,5.4,0.030000000000000027,317.2332,436.45989999999995,220.292224,profit_target,0.69,0.69,0.71,0.020000000000000018,0.12328799999999887,,0,0.0,2026-04-16T16:36:23.408682,216.766823,0.69,0.67,3.677775,1,1,Lead-lag UP @0.650 vel=0.118%,0.039999999999999925,0.0,0.12328799999999887,1,1,
1985,2026-04-16,16:36:08,btc,lead_lag,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776357300,lead_lag,0,0.61,0.6699999999999999,0.6,0.61,0.010000000000000009,16.0,16.0,16.0,0,9.76,0.033048,0.0,2026-04-16T16:35:00+00:00,0.061,,,0.23,491.4797,449.29369999999994,1.093894038576548,aligned,74.13,35.0,6.25,15.0,7.5,1.68,8.71,0.05999999999999994,491.4797,449.29369999999994,231.540946,profit_target,0.68,0.68,0.69,0.009999999999999898,0.5952640000000011,,0,0.0,2026-04-16T16:36:09.752779,230.490566,0.68,0.68,1.271796,1,1,Lead-lag UP @0.610 vel=0.229%,0.07000000000000006,0.0,0.5952640000000011,1,1,
1984,2026-04-16,16:36:07,btc,lead_lag,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776357300,lead_lag,0,0.61,0.6699999999999999,0.6,0.61,0.010000000000000009,16.0,16.0,16.0,0,9.76,0.033048,0.0,2026-04-16T16:35:00+00:00,0.061,,,0.2,484.82579999999996,477.9086,1.0144738973100713,aligned,75.13,35.0,6.25,15.0,7.5,1.58,9.79,0.05999999999999994,484.82579999999996,477.9086,232.568714,profit_target,0.68,0.68,0.69,0.009999999999999898,0.5952640000000011,,0,0.0,2026-04-16T16:36:09.844800,230.332644,0.68,0.6,2.384622,1,1,Lead-lag UP @0.610 vel=0.201%,0.07000000000000006,0.010000000000000009,0.5952640000000011,1,1,
1983,2026-04-16,16:36:05,btc,lead_lag,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776357300,lead_lag,0,0.58,0.6399999999999999,0.57,0.58,0.010000000000000009,17.0,17.0,17.0,0,9.86,0.034128,0.0,2026-04-16T16:35:00+00:00,0.058,,,0.12,216.79889999999997,348.20120000000003,0.6226253671727724,aligned,72.06,35.0,10.0,15.0,7.5,1.4,3.16,0.05999999999999994,216.79889999999997,348.20120000000003,234.613851,profit_target,0.68,0.68,0.71,0.029999999999999916,1.1354912000000015,,0,0.0,2026-04-16T16:36:08.976073,231.200134,0.68,0.6,3.568466,1,1,Lead-lag UP @0.580 vel=0.121%,0.10000000000000009,0.0,1.1354912000000015,1,1,
1982,2026-04-16,16:36:03,btc,lead_lag,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776357300,lead_lag,0,0.52,0.5800000000000001,0.51,0.52,0.010000000000000009,19.0,19.0,19.0,0,9.88,0.0355104,0.0,2026-04-16T16:35:00+00:00,0.052,,,0.1,101.9317,141.5466,0.7201282121930163,aligned,81.48,35.0,17.5,15.0,7.5,1.21,5.26,0.06000000000000005,101.9317,141.5466,236.65985,profit_target,0.6,0.6,0.61,0.010000000000000009,0.8502271999999993,,0,0.0,2026-04-16T16:36:06.914642,233.263279,0.6,0.56,3.54902,1,1,Lead-lag UP @0.520 vel=0.101%,0.07999999999999996,0.0,0.8502271999999993,1,0,
1981,2026-04-16,16:36:02,btc,lead_lag,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776357300,single_leg+lead_lag,1,0.54,0.6000000000000001,0.51,0.54,0.030000000000000027,18.0,18.0,18.0,0,9.72,0.035164799999999996,0.0,2026-04-16T16:35:00+00:00,0.054,,,0.1,864.6716,287.28740000000005,3.0097790574873797,aligned,68.62,35.0,15.0,15.0,2.5,1.12,0.0,0.06000000000000005,864.6716,287.28740000000005,237.686854,profit_target,0.7,0.7,0.71,0.010000000000000009,2.2859135999999984,,0,0.0,2026-04-16T16:36:09.522597,230.659551,0.7,0.51,7.18496,1,1,Lead-lag UP @0.540 vel=0.097%,0.15999999999999992,0.030000000000000027,2.2859135999999984,1,1,
1980,2026-04-16,16:36:02,btc,single_leg,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776357300,single_leg+lead_lag,1,0.54,0.64,0.51,0.54,0.030000000000000027,18.0,18.0,18.0,0,9.72,0.03447359999999999,0.0,2026-04-16T16:35:00+00:00,0.0972,,,0.1,864.6716,287.28740000000005,3.0097790574873797,aligned,68.34,35.0,14.67,15.0,2.5,1.17,0.0,0.09999999999999998,864.6716,287.28740000000005,237.688689,profit_target,0.68,0.68,0.71,0.029999999999999916,1.9160640000000002,,0,0.0,2026-04-16T16:36:09.538088,230.652492,0.68,0.52,7.200637,1,1,Single-leg UP @0.540,0.14,0.020000000000000018,1.9160640000000002,1,1,
1979,2026-04-16,16:35:27,doge,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776357300,lead_lag,0,0.64,0.68,0.63,0.64,0.010000000000000009,15.0,15.0,15.0,0,9.6,0.03225599999999999,-0.24650780608053008,2026-04-16T16:35:00+00:00,0.064,,,-0.1,6.747,5.85,1.1533333333333333,counter,61.38,35.0,2.5,8.43,7.5,0.0,7.94,0.040000000000000036,5.85,6.747,272.445433,profit_target,0.68,0.68,0.69,0.009999999999999898,0.11616000000000064,,0,0.0,2026-04-16T16:35:38.176693,261.999657,0.68,0.59,10.6134,1,1,Lead-lag DOWN @0.640 vel=-0.103%,0.040000000000000036,0.050000000000000044,0.11616000000000064,1,1,
1978,2026-04-16,16:35:26,doge,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776357300,lead_lag,0,0.65,0.68,0.64,0.65,0.010000000000000009,15.0,15.0,15.0,0,9.75,0.0320472,-0.18499486125385364,2026-04-16T16:35:00+00:00,0.065,,,-0.09,6.897,5.55,1.2427027027027029,counter,59.24,35.0,1.25,8.62,7.5,0.0,6.87,0.030000000000000027,5.55,6.897,273.46936,profit_target,0.73,0.73,0.74,0.010000000000000009,0.7414319999999993,,0,0.0,2026-04-16T16:35:45.483737,254.692236,0.73,0.59,18.945286,1,1,Lead-lag DOWN @0.650 vel=-0.093%,0.07999999999999996,0.06000000000000005,0.7414319999999993,1,1,
1977,2026-04-16,16:35:25,doge,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776357300,lead_lag,0,0.66,0.68,0.64,0.66,0.020000000000000018,15.0,15.0,15.0,0,9.9,0.03182399999999999,-0.12341869793273177,2026-04-16T16:35:00+00:00,0.066,,,-0.11,10.05,5.4,1.8611111111111112,counter,53.6,35.0,0.0,12.56,5.0,0.0,1.04,0.020000000000000018,5.4,10.05,274.492204,profit_target,0.73,0.73,0.74,0.010000000000000009,0.5947799999999993,,0,0.0,2026-04-16T16:35:45.728368,254.444718,0.73,0.6,20.21259,1,1,Lead-lag DOWN @0.660 vel=-0.113%,0.06999999999999995,0.06000000000000005,0.5947799999999993,1,1,
1976,2026-04-16,16:33:08,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776357000,lead_lag,0,0.53,0.5900000000000001,0.52,0.53,0.010000000000000009,18.0,18.0,18.0,0,9.540000000000001,0.035351999999999995,0.0,2026-04-16T16:30:00+00:00,0.053,,,-0.12,175.6859,627.9971999999999,0.27975586515353895,counter,81.2,35.0,16.25,15.0,7.5,7.45,0.0,0.06000000000000005,627.9971999999999,175.6859,111.898435,profit_target,0.61,0.61,0.63,0.020000000000000018,0.8088479999999993,,0,0.0,2026-04-16T16:33:10.804745,109.46516,0.61,0.61,1.850395,1,1,Lead-lag DOWN @0.530 vel=-0.121%,0.07999999999999996,0.0,0.8088479999999993,1,0,
1975,2026-04-16,16:31:55,doge,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776357000,lead_lag,0,0.62,0.6799999999999999,0.61,0.62,0.010000000000000009,16.0,16.0,16.0,0,9.92,0.032630400000000004,-0.24427480916030953,2026-04-16T16:30:00+00:00,0.062,,,-0.12,16.802,6.0,2.800333333333333,counter,68.5,35.0,5.0,15.0,7.5,6.0,0.0,0.05999999999999994,6.0,16.802,184.02186,profit_target,0.72,0.72,0.73,0.010000000000000009,1.0963455999999996,,0,0.0,2026-04-16T16:32:01.926744,178.25132,0.72,0.61,5.93978,1,1,Lead-lag DOWN @0.620 vel=-0.122%,0.09999999999999998,0.010000000000000009,1.0963455999999996,1,1,
1974,2026-04-16,16:31:54,doge,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776357000,lead_lag,0,0.62,0.6799999999999999,0.61,0.62,0.010000000000000009,16.0,16.0,16.0,0,9.92,0.032630400000000004,-0.24427480916030953,2026-04-16T16:30:00+00:00,0.062,,,-0.13,17.238,6.0,2.8729999999999998,counter,68.41,35.0,5.0,15.0,7.5,5.91,0.0,0.05999999999999994,6.0,17.238,185.043274,profit_target,0.72,0.72,0.73,0.010000000000000009,1.0963455999999996,,0,0.0,2026-04-16T16:32:02.142718,178.03599,0.72,0.61,7.177289,1,1,Lead-lag DOWN @0.620 vel=-0.132%,0.09999999999999998,0.010000000000000009,1.0963455999999996,1,1,
1973,2026-04-16,16:31:53,doge,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776357000,lead_lag,0,0.62,0.6799999999999999,0.61,0.62,0.010000000000000009,16.0,16.0,16.0,0,9.92,0.032630400000000004,-0.24427480916030953,2026-04-16T16:30:00+00:00,0.062,,,-0.13,31.101499999999998,6.0,5.183583333333333,counter,68.31,35.0,5.0,15.0,7.5,5.81,0.0,0.05999999999999994,6.0,31.101499999999998,186.066238,profit_target,0.72,0.72,0.73,0.010000000000000009,1.0963455999999996,,0,0.0,2026-04-16T16:32:02.323851,177.8541,0.72,0.61,8.378265,1,1,Lead-lag DOWN @0.620 vel=-0.132%,0.09999999999999998,0.010000000000000009,1.0963455999999996,1,1,
1972,2026-04-16,16:31:38,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776357000,lead_lag,0,0.56,0.6200000000000001,0.55,0.56,0.010000000000000009,17.0,17.0,17.0,0,9.520000000000001,0.034704,0.0,2026-04-16T16:30:00+00:00,0.056,,,-0.09,1258.1185999999998,341.9283,3.6794807566381604,counter,74.41,35.0,12.5,15.0,7.5,4.41,0.0,0.06000000000000005,341.9283,1258.1185999999998,201.449294,loss_cut,0.49,0.49,0.5,0.010000000000000009,-1.797471200000001,,0,0.0,2026-04-16T16:31:48.050144,192.141905,0.54,0.49,1.20312,1,,Lead-lag DOWN @0.560 vel=-0.087%,0.0,0.07000000000000006,-0.9456352000000003,1,0,
1971,2026-04-16,16:31:32,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776357000,lead_lag,0,0.62,0.6799999999999999,0.61,0.62,0.010000000000000009,16.0,16.0,16.0,0,9.92,0.032630400000000004,0.0,2026-04-16T16:30:00+00:00,0.062,,,-0.08,1197.5698,588.8652,2.0336909024340377,counter,66.36,35.0,5.0,15.0,7.5,3.86,0.0,0.05999999999999994,588.8652,1197.5698,207.592137,loss_cut,0.53,0.53,0.57,0.039999999999999925,-1.9983743999999994,,0,0.0,2026-04-16T16:31:34.808239,205.365882,0.59,0.53,1.203706,1,,Lead-lag DOWN @0.620 vel=-0.081%,0.0,0.08999999999999997,-1.0300800000000003,1,0,
1970,2026-04-16,16:31:31,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776357000,lead_lag,0,0.63,0.68,0.62,0.63,0.010000000000000009,15.0,15.0,15.0,0,9.45,0.03245039999999999,0.0,2026-04-16T16:30:00+00:00,0.063,,,-0.09,1980.1987000000001,206.0793,9.60891608230424,counter,65.01,35.0,3.75,15.0,7.5,3.76,0.0,0.050000000000000044,206.0793,1980.1987000000001,208.615197,loss_cut,0.49,0.49,0.53,0.040000000000000036,-2.62164,,0,0.0,2026-04-16T16:31:35.032414,205.14422,0.61,0.49,1.264586,1,,Lead-lag DOWN @0.630 vel=-0.086%,0.0,0.14,-0.8086800000000003,1,0,
1969,2026-04-16,16:30:57,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776357000,single_leg+lead_lag,1,0.5,0.56,0.49,0.5,0.010000000000000009,20.0,20.0,20.0,0,10.0,0.035740799999999996,0.0,2026-04-16T16:30:00+00:00,0.05,,,-0.08,920.4669,705.5168,1.3046704203216706,counter,84.36,35.0,20.0,15.0,7.5,0.69,6.16,0.06000000000000005,705.5168,920.4669,242.376439,loss_cut,0.44,0.44,0.45,0.010000000000000009,-1.914816,,0,0.0,2026-04-16T16:31:03.624063,236.552364,0.52,0.44,1.251482,1,,Lead-lag DOWN @0.500 vel=-0.084%,0.020000000000000018,0.06,-0.3194239999999996,1,0,
